image,label,vietnamese_label,texts,symptoms,visual_analysis,leaf_area_ratio,background_ratio,lesion_area_ratio,annotation_confidence,metadata_quality,weather,humidity,temperature,severity,growth_stage,location,farmer_note
dataset/raw/BrownSpot/IMG_20190419_133440.jpg,BrownSpot,Đốm nâu,"Xuất hiện nhiều chấm nâu nhỏ lan rộng trên lá. | Lá lúa xuất hiện nhiều đốm nâu nhỏ rải rác trên bề mặt lá. | Lá có các đốm nâu hình oval với viền vàng nhạt. | Lá được chụp trên nền trắng giúp quan sát tổn thương rõ hơn. | Ảnh cho thấy cận cảnh phần lá, nhấn mạnh tổn thương và cấu trúc mô lá.",đốm nâu nhỏ trên lá | lá khô từng vùng | mép lá chuyển nâu | vết cháy màu nâu,Phiến lá được chụp rõ ràng trên nền sáng trắng. | Ảnh chụp cận cảnh một phần phiến lá. | Lá có dấu hiệu bệnh đốm nâu ở mức độ nhẹ với vết nâu rải rác.,0.3085,0.6915,0.0021,0.74,low,cloudy,87,22,mild,ripening,Long An,Nhiều lá xuất hiện triệu chứng tương tự.
dataset/raw/BrownSpot/IMG_20190419_133703.jpg,BrownSpot,Đốm nâu,Các vết bệnh màu nâu đậm xuất hiện trên phiến lá lúa. | Xuất hiện nhiều chấm nâu nhỏ lan rộng trên lá. | Lá bị cháy nhẹ với nhiều đốm nâu phân bố không đều.,phiến lá xuất hiện đốm tròn | lá khô từng vùng | vết cháy màu nâu | đốm nâu nhỏ trên lá,Ảnh chụp cận cảnh một phần phiến lá. | Lá có dấu hiệu bệnh đốm nâu ở mức độ nhẹ với vết nâu rải rác.,0.486,0.514,0.008,0.74,low,cloudy,86,27,mild,flowering,Soc Trang,Độ ẩm cao làm bệnh phát triển mạnh.
dataset/raw/BrownSpot/IMG_20190419_133708.jpg,BrownSpot,Đốm nâu,Xuất hiện nhiều chấm nâu nhỏ lan rộng trên lá. | Các đốm bệnh màu nâu bắt đầu lan rộng trên phiến lá. | Các vết bệnh màu nâu đậm xuất hiện trên phiến lá lúa. | Các đốm nâu nhỏ phân bố trên phiến lá và liên kết thành vùng bệnh.,vết cháy màu nâu | đốm nâu nhỏ trên lá | phiến lá xuất hiện đốm tròn | lá khô từng vùng,Ảnh chứa phần lớn phiến lá và cho thấy cấu trúc lá rõ ràng. | Trên phiến lá xuất hiện nhiều đốm nâu nhỏ hoặc các vết bệnh rải rác. | Các vết nâu/tổn thương chiếm tỷ lệ lớn trên phần lá được quan sát.,0.565,0.435,0.0542,0.93,high,humid,78,25,severe,flowering,Can Tho,Tình trạng bệnh tăng nhanh trong tuần qua.
dataset/raw/BrownSpot/IMG_20190419_135032.jpg,BrownSpot,Đốm nâu,"Các vết bệnh màu nâu đậm xuất hiện trên phiến lá lúa. | Lá lúa xuất hiện nhiều đốm nâu nhỏ rải rác trên bề mặt lá. | Lá bị cháy nhẹ với nhiều đốm nâu phân bố không đều. | Lá được chụp trên nền trắng giúp quan sát tổn thương rõ hơn. | Ảnh cho thấy cận cảnh phần lá, nhấn mạnh tổn thương và cấu trúc mô lá.",mép lá chuyển nâu | đốm nâu nhỏ trên lá | vết cháy màu nâu | lá khô từng vùng,Phiến lá được chụp rõ ràng trên nền sáng trắng. | Ảnh chụp cận cảnh một phần phiến lá. | Lá có dấu hiệu bệnh đốm nâu ở mức độ nhẹ với vết nâu rải rác.,0.2252,0.7748,0.0058,0.74,low,rainy,75,32,mild,booting,Long An,Ruộng có dấu hiệu lây lan.
dataset/raw/BrownSpot/IMG_20190419_135038.jpg,BrownSpot,Đốm nâu,"Các vết bệnh màu nâu đậm xuất hiện trên phiến lá lúa. | Các đốm bệnh màu nâu bắt đầu lan rộng trên phiến lá. | Lá lúa xuất hiện nhiều đốm nâu nhỏ rải rác trên bề mặt lá. | Lá được chụp trên nền trắng giúp quan sát tổn thương rõ hơn. | Ảnh cho thấy cận cảnh phần lá, nhấn mạnh tổn thương và cấu trúc mô lá.",mép lá chuyển nâu | vết cháy màu nâu | đốm nâu nhỏ trên lá | phiến lá xuất hiện đốm tròn,Phiến lá được chụp rõ ràng trên nền sáng trắng. | Ảnh chụp cận cảnh một phần phiến lá. | Lá có dấu hiệu bệnh đốm nâu ở mức độ nhẹ với vết nâu rải rác.,0.264,0.736,0.0006,0.74,low,cloudy,72,33,mild,flowering,Dong Thap,Bệnh xuất hiện ở nhiều vị trí trên ruộng.
dataset/raw/BrownSpot/IMG_20190419_135910.jpg,BrownSpot,Đốm nâu,"Các đốm bệnh màu nâu bắt đầu lan rộng trên phiến lá. | Xuất hiện nhiều chấm nâu nhỏ lan rộng trên lá. | Bề mặt lá xuất hiện các tổn thương màu nâu sẫm. | Ảnh cho thấy cận cảnh phần lá, nhấn mạnh tổn thương và cấu trúc mô lá.",mép lá chuyển nâu | phiến lá xuất hiện đốm tròn | lá khô từng vùng | vết cháy màu nâu,Ảnh chụp cận cảnh một phần phiến lá. | Lá có dấu hiệu bệnh đốm nâu ở mức độ nhẹ với vết nâu rải rác.,0.1989,0.8011,0.001,0.74,low,rainy,95,25,mild,seedling,Dong Thap,Độ ẩm cao làm bệnh phát triển mạnh.
dataset/raw/BrownSpot/IMG_20190419_135912.jpg,BrownSpot,Đốm nâu,"Các đốm bệnh màu nâu bắt đầu lan rộng trên phiến lá. | Bề mặt lá xuất hiện các tổn thương màu nâu sẫm. | Xuất hiện nhiều chấm nâu nhỏ lan rộng trên lá. | Lá được chụp trên nền trắng giúp quan sát tổn thương rõ hơn. | Ảnh cho thấy cận cảnh phần lá, nhấn mạnh tổn thương và cấu trúc mô lá.",lá khô từng vùng | mép lá chuyển nâu | đốm nâu nhỏ trên lá | vết cháy màu nâu,Phiến lá được chụp rõ ràng trên nền sáng trắng. | Ảnh chụp cận cảnh một phần phiến lá. | Lá có dấu hiệu bệnh đốm nâu ở mức độ nhẹ với vết nâu rải rác.,0.2294,0.7706,0.0187,0.93,high,rainy,90,29,mild,booting,Long An,Cây sinh trưởng chậm hơn bình thường.
dataset/raw/BrownSpot/IMG_20190419_145240.jpg,BrownSpot,Đốm nâu,"Các vết bệnh màu nâu đậm xuất hiện trên phiến lá lúa. | Các đốm bệnh màu nâu bắt đầu lan rộng trên phiến lá. | Xuất hiện nhiều chấm nâu nhỏ lan rộng trên lá. | Lá được chụp trên nền trắng giúp quan sát tổn thương rõ hơn. | Ảnh cho thấy cận cảnh phần lá, nhấn mạnh tổn thương và cấu trúc mô lá.",vết cháy màu nâu | đốm nâu nhỏ trên lá | phiến lá xuất hiện đốm tròn | lá khô từng vùng,Phiến lá được chụp rõ ràng trên nền sáng trắng. | Ảnh chụp cận cảnh một phần phiến lá. | Lá có dấu hiệu bệnh đốm nâu ở mức độ nhẹ với vết nâu rải rác.,0.3737,0.6263,0.0024,0.74,low,rainy,77,27,mild,booting,Nam Dinh,Độ ẩm cao làm bệnh phát triển mạnh.
dataset/raw/BrownSpot/IMG_20190419_145243.jpg,BrownSpot,Đốm nâu,"Các đốm bệnh màu nâu bắt đầu lan rộng trên phiến lá. | Xuất hiện nhiều chấm nâu nhỏ lan rộng trên lá. | Lá bị cháy nhẹ với nhiều đốm nâu phân bố không đều. | Lá được chụp trên nền trắng giúp quan sát tổn thương rõ hơn. | Ảnh cho thấy cận cảnh phần lá, nhấn mạnh tổn thương và cấu trúc mô lá.",phiến lá xuất hiện đốm tròn | mép lá chuyển nâu | vết cháy màu nâu | đốm nâu nhỏ trên lá,Phiến lá được chụp rõ ràng trên nền sáng trắng. | Ảnh chụp cận cảnh một phần phiến lá. | Lá có dấu hiệu bệnh đốm nâu ở mức độ nhẹ với vết nâu rải rác.,0.3417,0.6583,0.0044,0.74,low,humid,94,29,mild,flowering,Thai Binh,Ruộng có dấu hiệu lây lan.
dataset/raw/BrownSpot/IMG_20190419_145246.jpg,BrownSpot,Đốm nâu,"Xuất hiện nhiều chấm nâu nhỏ lan rộng trên lá. | Các vết bệnh màu nâu đậm xuất hiện trên phiến lá lúa. | Lá có các đốm nâu hình oval với viền vàng nhạt. | Lá được chụp trên nền trắng giúp quan sát tổn thương rõ hơn. | Ảnh cho thấy cận cảnh phần lá, nhấn mạnh tổn thương và cấu trúc mô lá.",mép lá chuyển nâu | đốm nâu nhỏ trên lá | vết cháy màu nâu | lá khô từng vùng,Phiến lá được chụp rõ ràng trên nền sáng trắng. | Ảnh chụp cận cảnh một phần phiến lá. | Lá có dấu hiệu bệnh đốm nâu ở mức độ nhẹ với vết nâu rải rác.,0.2626,0.7374,0.0049,0.74,low,humid,79,34,mild,flowering,An Giang,Ruộng có dấu hiệu lây lan.
dataset/raw/BrownSpot/IMG_20190419_145250.jpg,BrownSpot,Đốm nâu,Bề mặt lá xuất hiện các tổn thương màu nâu sẫm. | Các đốm bệnh màu nâu bắt đầu lan rộng trên phiến lá. | Lá lúa xuất hiện nhiều đốm nâu nhỏ rải rác trên bề mặt lá.,phiến lá xuất hiện đốm tròn | đốm nâu nhỏ trên lá | mép lá chuyển nâu | vết cháy màu nâu,Ảnh chụp cận cảnh một phần phiến lá. | Lá có dấu hiệu bệnh đốm nâu ở mức độ nhẹ với vết nâu rải rác.,0.4967,0.5033,0.0015,0.74,low,cloudy,85,33,mild,tillering,Dong Thap,Độ ẩm cao làm bệnh phát triển mạnh.
dataset/raw/BrownSpot/IMG_20190419_145259.jpg,BrownSpot,Đốm nâu,Lá có các đốm nâu hình oval với viền vàng nhạt. | Các vết bệnh màu nâu đậm xuất hiện trên phiến lá lúa. | Xuất hiện nhiều chấm nâu nhỏ lan rộng trên lá.,lá khô từng vùng | mép lá chuyển nâu | vết cháy màu nâu | phiến lá xuất hiện đốm tròn,Ảnh chứa phần lớn phiến lá và cho thấy cấu trúc lá rõ ràng. | Lá có dấu hiệu bệnh đốm nâu ở mức độ nhẹ với vết nâu rải rác.,0.7169,0.2831,0.004,0.74,low,rainy,89,24,mild,seedling,Soc Trang,Bệnh xuất hiện ở nhiều vị trí trên ruộng.
dataset/raw/BrownSpot/IMG_20190419_145305.jpg,BrownSpot,Đốm nâu,Các vết bệnh màu nâu đậm xuất hiện trên phiến lá lúa. | Lá bị cháy nhẹ với nhiều đốm nâu phân bố không đều. | Lá lúa xuất hiện nhiều đốm nâu nhỏ rải rác trên bề mặt lá.,đốm nâu nhỏ trên lá | vết cháy màu nâu | phiến lá xuất hiện đốm tròn | lá khô từng vùng,Ảnh chứa phần lớn phiến lá và cho thấy cấu trúc lá rõ ràng. | Lá có dấu hiệu bệnh đốm nâu ở mức độ nhẹ với vết nâu rải rác.,0.6043,0.3957,0.0093,0.86,medium,humid,65,29,mild,seedling,Thai Binh,Nhiều lá xuất hiện triệu chứng tương tự.
dataset/raw/BrownSpot/IMG_20190419_145335.jpg,BrownSpot,Đốm nâu,Bề mặt lá xuất hiện các tổn thương màu nâu sẫm. | Các vết bệnh màu nâu đậm xuất hiện trên phiến lá lúa. | Xuất hiện nhiều chấm nâu nhỏ lan rộng trên lá.,lá khô từng vùng | vết cháy màu nâu | phiến lá xuất hiện đốm tròn | đốm nâu nhỏ trên lá,Ảnh chứa phần lớn phiến lá và cho thấy cấu trúc lá rõ ràng. | Lá có dấu hiệu bệnh đốm nâu ở mức độ nhẹ với vết nâu rải rác.,0.6451,0.3549,0.003,0.74,low,cloudy,69,25,mild,tillering,Dong Thap,Triệu chứng lan nhanh trên ruộng.
dataset/raw/BrownSpot/IMG_20190419_152652.jpg,BrownSpot,Đốm nâu,Bề mặt lá xuất hiện các tổn thương màu nâu sẫm. | Lá bị cháy nhẹ với nhiều đốm nâu phân bố không đều. | Xuất hiện nhiều chấm nâu nhỏ lan rộng trên lá.,vết cháy màu nâu | đốm nâu nhỏ trên lá | lá khô từng vùng | mép lá chuyển nâu,Ảnh chứa phần lớn phiến lá và cho thấy cấu trúc lá rõ ràng. | Lá có dấu hiệu bệnh đốm nâu ở mức độ nhẹ với vết nâu rải rác.,0.5142,0.4858,0.0011,0.74,low,rainy,79,23,mild,ripening,Thai Binh,Cây sinh trưởng chậm hơn bình thường.
dataset/raw/BrownSpot/IMG_20190419_161024.jpg,BrownSpot,Đốm nâu,Lá có các đốm nâu hình oval với viền vàng nhạt. | Bề mặt lá xuất hiện các tổn thương màu nâu sẫm. | Xuất hiện nhiều chấm nâu nhỏ lan rộng trên lá.,đốm nâu nhỏ trên lá | lá khô từng vùng | phiến lá xuất hiện đốm tròn | vết cháy màu nâu,Ảnh chứa phần lớn phiến lá và cho thấy cấu trúc lá rõ ràng. | Lá có dấu hiệu bệnh đốm nâu ở mức độ nhẹ với vết nâu rải rác.,0.513,0.487,0.0027,0.74,low,rainy,79,35,mild,ripening,Nam Dinh,Bệnh xuất hiện sau nhiều ngày ẩm ướt.
dataset/raw/BrownSpot/IMG_20190419_161507.jpg,BrownSpot,Đốm nâu,Xuất hiện nhiều chấm nâu nhỏ lan rộng trên lá. | Các vết bệnh màu nâu đậm xuất hiện trên phiến lá lúa. | Bề mặt lá xuất hiện các tổn thương màu nâu sẫm. | Các đốm nâu nhỏ phân bố trên phiến lá và liên kết thành vùng bệnh.,phiến lá xuất hiện đốm tròn | mép lá chuyển nâu | vết cháy màu nâu | lá khô từng vùng,Ảnh chứa phần lớn phiến lá và cho thấy cấu trúc lá rõ ràng. | Trên phiến lá xuất hiện nhiều đốm nâu nhỏ hoặc các vết bệnh rải rác.,0.7749,0.2251,0.0199,0.93,high,humid,66,28,mild,booting,Dong Thap,Độ ẩm cao làm bệnh phát triển mạnh.
dataset/raw/BrownSpot/IMG_20190419_161510.jpg,BrownSpot,Đốm nâu,Xuất hiện nhiều chấm nâu nhỏ lan rộng trên lá. | Các vết bệnh màu nâu đậm xuất hiện trên phiến lá lúa. | Các đốm bệnh màu nâu bắt đầu lan rộng trên phiến lá.,lá khô từng vùng | đốm nâu nhỏ trên lá | vết cháy màu nâu | phiến lá xuất hiện đốm tròn,Ảnh chụp cận cảnh một phần phiến lá. | Lá có dấu hiệu bệnh đốm nâu ở mức độ nhẹ với vết nâu rải rác.,0.4767,0.5233,0.0087,0.86,medium,cloudy,77,27,mild,tillering,Nam Dinh,Cây sinh trưởng chậm hơn bình thường.
dataset/raw/BrownSpot/IMG_20190419_161513.jpg,BrownSpot,Đốm nâu,"Lá có các đốm nâu hình oval với viền vàng nhạt. | Bề mặt lá xuất hiện các tổn thương màu nâu sẫm. | Các đốm bệnh màu nâu bắt đầu lan rộng trên phiến lá. | Ảnh cho thấy cận cảnh phần lá, nhấn mạnh tổn thương và cấu trúc mô lá.",phiến lá xuất hiện đốm tròn | vết cháy màu nâu | đốm nâu nhỏ trên lá | lá khô từng vùng,Ảnh chụp cận cảnh một phần phiến lá. | Lá có dấu hiệu bệnh đốm nâu ở mức độ nhẹ với vết nâu rải rác.,0.3939,0.6061,0.0098,0.86,medium,rainy,91,25,mild,booting,Soc Trang,Nhiều lá xuất hiện triệu chứng tương tự.
dataset/raw/BrownSpot/IMG_20190419_161748.jpg,BrownSpot,Đốm nâu,Lá bị cháy nhẹ với nhiều đốm nâu phân bố không đều. | Các đốm bệnh màu nâu bắt đầu lan rộng trên phiến lá. | Xuất hiện nhiều chấm nâu nhỏ lan rộng trên lá.,đốm nâu nhỏ trên lá | phiến lá xuất hiện đốm tròn | vết cháy màu nâu | mép lá chuyển nâu,Ảnh chứa phần lớn phiến lá và cho thấy cấu trúc lá rõ ràng. | Lá có dấu hiệu bệnh đốm nâu ở mức độ nhẹ với vết nâu rải rác.,0.7707,0.2293,0.0006,0.74,low,cloudy,86,29,mild,ripening,Long An,Tình trạng bệnh tăng nhanh trong tuần qua.
dataset/raw/BrownSpot/IMG_20190419_161749.jpg,BrownSpot,Đốm nâu,Bề mặt lá xuất hiện các tổn thương màu nâu sẫm. | Các đốm bệnh màu nâu bắt đầu lan rộng trên phiến lá. | Lá có các đốm nâu hình oval với viền vàng nhạt.,phiến lá xuất hiện đốm tròn | lá khô từng vùng | vết cháy màu nâu | mép lá chuyển nâu,Ảnh chứa phần lớn phiến lá và cho thấy cấu trúc lá rõ ràng. | Lá có dấu hiệu bệnh đốm nâu ở mức độ nhẹ với vết nâu rải rác.,0.6504,0.3496,0.0053,0.74,low,humid,75,26,mild,ripening,Can Tho,Tình trạng bệnh tăng nhanh trong tuần qua.
dataset/raw/BrownSpot/IMG_20190419_161753.jpg,BrownSpot,Đốm nâu,"Lá có các đốm nâu hình oval với viền vàng nhạt. | Lá lúa xuất hiện nhiều đốm nâu nhỏ rải rác trên bề mặt lá. | Bề mặt lá xuất hiện các tổn thương màu nâu sẫm. | Lá được chụp trên nền trắng giúp quan sát tổn thương rõ hơn. | Ảnh cho thấy cận cảnh phần lá, nhấn mạnh tổn thương và cấu trúc mô lá.",vết cháy màu nâu | phiến lá xuất hiện đốm tròn | lá khô từng vùng | mép lá chuyển nâu,Phiến lá được chụp rõ ràng trên nền sáng trắng. | Ảnh chụp cận cảnh một phần phiến lá. | Lá có dấu hiệu bệnh đốm nâu ở mức độ nhẹ với vết nâu rải rác.,0.1841,0.8159,0.0045,0.74,low,humid,79,26,mild,tillering,Nam Dinh,Ruộng có dấu hiệu lây lan.
dataset/raw/BrownSpot/IMG_20190419_161758.jpg,BrownSpot,Đốm nâu,"Lá có các đốm nâu hình oval với viền vàng nhạt. | Các vết bệnh màu nâu đậm xuất hiện trên phiến lá lúa. | Các đốm bệnh màu nâu bắt đầu lan rộng trên phiến lá. | Lá được chụp trên nền trắng giúp quan sát tổn thương rõ hơn. | Ảnh cho thấy cận cảnh phần lá, nhấn mạnh tổn thương và cấu trúc mô lá.",lá khô từng vùng | đốm nâu nhỏ trên lá | phiến lá xuất hiện đốm tròn | mép lá chuyển nâu,Phiến lá được chụp rõ ràng trên nền sáng trắng. | Ảnh chụp cận cảnh một phần phiến lá. | Lá có dấu hiệu bệnh đốm nâu ở mức độ nhẹ với vết nâu rải rác.,0.2997,0.7003,0.0104,0.86,medium,humid,93,31,mild,booting,Nam Dinh,Ruộng có dấu hiệu lây lan.
